fxo_id,lei,company,fiscal_year,concept,period_type,value_eur,decimals,looks_like_revenue,company_has_ifrs_revenue,bank_or_insurer
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:InterestRevenueForInsuranceAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,duration,1641000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:Investmentsinequityinstrumentsdesignatedatfairvaluethroughothercomprehensiveincome,instant,1340000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:ItemsThatMayBeReclassifiedToProfitOrLoss,instant,-397000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:LoansAndAdvancesToCustomersAtFairValueThroughProfitOrLossDesignatedAsUponInitialRecognition,instant,3281000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:Loansandadvances,instant,356265000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:NonCashAssetsPledgedAsCollateralForWhichTransfereeHasRightByContractOrCustomToSellOrRepledgeCollateralClassifiedAsHeldForTrading,instant,81000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:NonCashAssetsPledgedAsCollateralForWhichTransfereeHasRightByContractOrCustomToSellOrRepledgeCollateralClassifiedAtAmortisedCost,instant,20394000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:NonCashAssetsPledgedAsCollateralForWhichTransfereeHasRightByContractOrCustomToSellOrRepledgeCollateralFvoci,instant,4814000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherChangesInEquity,duration,-2520000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherComprehensiveIncomeBeforeTaxGainsLossesOnHedgedInstrument,duration,12000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherComprehensiveIncomeBeforeTaxGainsLossesOnHedgedItem,duration,-12000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherComprehensiveIncomeNetOfCashFlowHedgesBalance,instant,-312000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherComprehensiveIncomeNetOfTaxChangeAtFairValueOfEquityInstrumentsMeasuredAtFairValue,instant,-1148000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherComprehensiveIncomeNetOfTaxExchangeDifferences,instant,-26000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlansBalance,instant,-354000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTaxBalance,instant,-1502000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherGainsOrLossesOnFinancialLiabilitiesAssetsAtFairValueClassifiedAsHeldForTrading,duration,-42000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherGainsOrLossesOnNonTradingFinancialAssetsAndLiabilitiesMandatorilyAtFairValueThroughProfitOrLoss,duration,24000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherInflowsOfCashClassifiedAsFinancingActivities,duration,8711000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherInterestExpenseFromInsuranceActivity,duration,-10000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherInterestIncomeFromInsuranceActivity,duration,1000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherLiabilitiesAtFairValueThroughProfitOrLoss,instant,2000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherLongTermEmployeeBenefits,instant,2083000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherOutflowsOfCashClassifiedAsFinancingActivities,duration,-5914000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OtherReclassificationAdjustmentsOnNonCurrentAssetsClassifiedAsHeldForSaleBeforeTax,duration,0,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:OutflowsOfCashFromFinancingActivities,duration,-9655000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:PaymentsToAcquireEntityShares,duration,513000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:ProfitLossAttributableToOwnersOfParentShareHoldersFunds,instant,4816000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:PropertyPlantAndEquipmentByOperatingLease,instant,1617000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:ProvisionsAndReversalOfProvisions,duration,-115000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:PurchaseOfNonCurrentAssetsClassifiedAsHeldForSale,duration,1000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:RealEstateInvestmentsByOperatingLease,instant,1153000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:RestNonControllingInterest,instant,32000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesThatWillBeReclassifiedToProfitOrLoss,instant,24000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:ShortPositionsFinancialLiabilitiesHeldForTrading,instant,64000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:SubordinatedLiabilitiesAmortisedCost,instant,10129000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:Tangibleassets,instant,7300000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:TaxLiabilities,instant,2094000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2023-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2023,cabk:Taxassets,instant,18747000000,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:AT1changesinequity,duration,-267000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Accumulatedothercomprehensiveincomerestnoncontrollinginterest,instant,1000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Adjustmentsfordecreaseincreaseinfinancialassetsatamortisedcost,duration,-9865000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Adjustmentsfordecreaseincreaseinfinancialassetsatfairvaluethroughothercomprehensiveincome,duration,-1944000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Adjustmentsfordecreaseincreaseinfinancialassetsatfairvaluethroughprofitorloss,duration,743000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Adjustmentsfordecreaseincreaseinfinancialassetsatfairvaluethroughprofitorlossmandatorilymeasuredatfairvalue,duration,-3863000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Adjustmentsforincreasedecreaseinfinancialliabilitiesatamortisedcost,duration,17839000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Adjustmentsforincreasedecreaseinoperatingassets,duration,-13355000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Adjustmentsforincreasedecreaseinoperatingliabilities,duration,23089000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Adjustmentsforincreasedfinancialliabilitiesatfvpl,duration,318000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Assetsforownuse,instant,5712000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Changesinthefairvalueofdebtinstrumentsmeasuredatfairvaluewithchangesinothercomprehensiveincome,instant,-93000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Debtinstrumentsatfairvaluethroughothercomprehensiveincome,instant,68188000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Debtinstrumentsheldfortrading,instant,406000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Debtsecuritiesatamortisedcost,instant,80041000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Debtsecuritiesatfairvaluedesignateduponinitialrecognitionorsubsequently,instant,6498000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Debtsecuritiesatfairvaluemandatorilymeasuredatfairvalue,instant,0.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Depositsatamortisedcost,instant,435416000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Depositsatfairvaluethroughprofitorlossdesignatedasuponinitialrecognition,instant,3594000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Equityinstrumentsheldfortrading,instant,415000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Equityinstrumentsmandatorilymeasuredatfairvalue,instant,17248000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Exposuretocreditriskfinancialguaranteecommitments,instant,9769000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Exposuretocreditriskonloancommitments,instant,121479000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Exposuretocreditriskothercommitments,instant,36022000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Fairvaluechangesofequityinstrumentsmeasuredatfairvaluethroughothercomprehensiveincomehedgeditem,instant,0.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Fairvaluechangesofequityinstrumentsmeasuredatfairvaluethroughothercomprehensiveincomehedginginstrument,instant,0.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Financialinterestexpensefrominsuranceactivity,duration,-1692000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Gainslossesondisposalsofnoncurrentassetsheldforsale,duration,23000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Gainslossesonfinancialassetsandliabilitiesnotmeasuredatfairvaluethroughprofitorlossnet,duration,86000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Gainslossesonotherfinancialassetsandliabilities,duration,42000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Gainsorlossesonfinancialliabilitiesassetsatfairvalueclassifiedasheldfortrading,duration,-8000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Hedgeineffectivenessoffairvaluehedgesforequityinstrumentsmeasuredatfairvaluethroughothercomprehensiveincome,instant,0.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Impairmentlossinprofitorlossonnonfinancialassets,duration,-55000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Impairmentlossonassetsatamortisedcost,duration,1056000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Impairmentlossonassetsatfairvaluethroughothercomprehensiveincome,duration,-3000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Impairmentlossorreversalofimpairmentrecognisedinprofitorlossotherassets,duration,-10000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Impairmentlossreversalofimpairmentofinvestmentsinsubsidiariesjointventuresandassociates,duration,-23000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Inflowsofcashfromfinancingactivities,duration,8187000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Insurancefinanceexpensesfrominsurancecontractsissuedrecognisedinothercomprehensiveincome,instant,56000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Interestexpensefrombankingactivity,duration,-8085000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Interestexpensefrominsuranceactivity,duration,-1704000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Interestincomeforinsuranceassetsmeasuredatamortisedcost,duration,126000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Interestincomefrombankingactivity,duration,18983000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Interestincomefrominsuranceactivity,duration,1914000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Interestrevenueforinsuranceassetsmeasuredatfairvaluethroughothercomprehensiveincome,duration,1818000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Interimdividend,instant,-1068000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Investmentsinequityinstrumentsdesignatedatfairvaluethroughothercomprehensiveincome,instant,579000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Itemsthatmaybereclassifiedtoprofitorloss,instant,-177000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Loansandadvances,instant,366749000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Loansandadvancesdesignateduponinitialrecognitionorsubsequently,instant,0.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Loansandadvancesmandatorilymeasuredatfairvalue,instant,0.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Loansandadvancestobanksdesignateduponinitialrecognitionorsubsequently,instant,0.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Loansandadvancestocustomersatfairvaluethroughprofitorlossdesignatedasuponinitialrecognition,instant,3594000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Loansandadvancestocustomersmandatorilymeasuredatfairvalue,instant,0.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Noncashassetspledgedascollateralforwhichtransfereehasrightbycontractorcustomtosellorrepledgecollateralclassifiedasheldfortrading,instant,136000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Noncashassetspledgedascollateralforwhichtransfereehasrightbycontractorcustomtosellorrepledgecollateralclassifiedatamortisedcost,instant,19165000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Noncashassetspledgedascollateralforwhichtransfereehasrightbycontractorcustomtosellorrepledgecollateralfvoci,instant,907000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Otherchangesinequity,duration,-6575000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Othercomprehensiveincomebeforetaxgainslossesonhedgedinstrument,duration,-50000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Othercomprehensiveincomebeforetaxgainslossesonhedgeditem,duration,50000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Othercomprehensiveincomenetofcashflowhedgesbalance,instant,-257000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Othercomprehensiveincomenetoftaxchangeatfairvalueofequityinstrumentsmeasuredatfairvalue,instant,-52000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Othercomprehensiveincomenetoftaxexchangedifferences,instant,69000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Othercomprehensiveincomenetoftaxgainslossesonremeasurementsofdefinedbenefitplansbalance,instant,-364000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Othercomprehensiveincomethatwillnotbereclassifiedtoprofitorlossnetoftaxbalance,instant,-417000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Othergainsorlossesonfinancialliabilitiesassetsatfairvalueclassifiedasheldfortrading,duration,-8000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Othergainsorlossesonnontradingfinancialassetsandliabilitiesmandatorilyatfairvaluethroughprofitorloss,duration,3000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Otherinflowsofcashclassifiedasfinancingactivities,duration,6414000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Otherinterestexpensefrominsuranceactivity,duration,-12000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Otherinterestincomefrominsuranceactivity,duration,-30000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Otherliabilitiesatfairvaluethroughprofitorloss,instant,6000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Otherlongtermemployeebenefits,instant,1694000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Otheroutflowsofcashclassifiedasfinancingactivities,duration,-5700000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Outflowsofcashfromfinancingactivities,duration,-12939000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Paymentstoacquireentityshares,duration,1292000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Profitlossattributabletoownersofparentshareholdersfunds,instant,5787000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Propertyplantandequipmentbyoperatinglease,instant,1538000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Provisionsandreversalofprovisions,duration,-356000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Purchaseofnoncurrentassetsclassifiedasheldforsale,duration,17000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Realestateinvestmentsbyoperatinglease,instant,1021000000.0,-6,false,false,true
7CUNS533WID6K7DGFI87-2024-12-31-ESEF-ES-0,7CUNS533WID6K7DGFI87,CAIXABANK SA,2024,cabk:Restnoncontrollinginterest,instant,33000000.0,-6,false,false,true
